Phoneme	Dataset	Dataset_Occurrences	Dataset_Inventory_Ratio	Dataset_Ratio	Global_Occurrences	Global_Inventory_Ratio	Global_Ratio
nʰ	aa	2	0.0103	0.0003	4	0.0011	0.0
nʰ	ea	2	0.0055	0.0001	4	0.0011	0.0
nʰ	er	0	0.0	0.0	4	0.0011	0.0
nʰ	jipa	0	0.0	0.0	4	0.0011	0.0
nʰ	lapsyd	0	0.0	0.0	4	0.0011	0.0
nʰ	phoible	0	0.0	0.0	4	0.0011	0.0
nʰ	ra	0	0.0	0.0	4	0.0011	0.0
nʰ	saphon	0	0.0	0.0	4	0.0011	0.0
nʰ	upsid	0	0.0	0.0	4	0.0011	0.0
nʱ	aa	0	0.0	0.0	24	0.0069	0.0002
nʱ	ea	2	0.0055	0.0001	24	0.0069	0.0002
nʱ	er	0	0.0	0.0	24	0.0069	0.0002
nʱ	jipa	2	0.0136	0.0003	24	0.0069	0.0002
nʱ	lapsyd	3	0.0051	0.0002	24	0.0069	0.0002
nʱ	phoible	9	0.01	0.0003	24	0.0069	0.0002
nʱ	ra	5	0.051	0.0012	24	0.0069	0.0002
nʱ	saphon	1	0.0028	0.0001	24	0.0069	0.0002
nʱ	upsid	2	0.0044	0.0001	24	0.0069	0.0002
nʲ	aa	1	0.0052	0.0001	75	0.0216	0.0006
nʲ	ea	27	0.0746	0.0018	75	0.0216	0.0006
nʲ	er	0	0.0	0.0	75	0.0216	0.0006
nʲ	jipa	8	0.0544	0.0013	75	0.0216	0.0006
nʲ	lapsyd	13	0.0223	0.0007	75	0.0216	0.0006
nʲ	phoible	15	0.0167	0.0004	75	0.0216	0.0006
nʲ	ra	1	0.0102	0.0002	75	0.0216	0.0006
nʲ	saphon	2	0.0056	0.0002	75	0.0216	0.0006
nʲ	upsid	8	0.0178	0.0006	75	0.0216	0.0006
nʲʷ	aa	0	0.0	0.0	2	0.0006	0.0
nʲʷ	ea	0	0.0	0.0	2	0.0006	0.0
nʲʷ	er	0	0.0	0.0	2	0.0006	0.0
nʲʷ	jipa	1	0.0068	0.0002	2	0.0006	0.0
nʲʷ	lapsyd	0	0.0	0.0	2	0.0006	0.0
nʲʷ	phoible	1	0.0011	0.0	2	0.0006	0.0
nʲʷ	ra	0	0.0	0.0	2	0.0006	0.0
nʲʷ	saphon	0	0.0	0.0	2	0.0006	0.0
nʲʷ	upsid	0	0.0	0.0	2	0.0006	0.0
nʲː	aa	0	0.0	0.0	2	0.0006	0.0
nʲː	ea	1	0.0028	0.0001	2	0.0006	0.0
nʲː	er	0	0.0	0.0	2	0.0006	0.0
nʲː	jipa	0	0.0	0.0	2	0.0006	0.0
nʲː	lapsyd	0	0.0	0.0	2	0.0006	0.0
nʲː	phoible	1	0.0011	0.0	2	0.0006	0.0
nʲː	ra	0	0.0	0.0	2	0.0006	0.0
nʲː	saphon	0	0.0	0.0	2	0.0006	0.0
nʲː	upsid	0	0.0	0.0	2	0.0006	0.0
nʲˑ	aa	0	0.0	0.0	1	0.0003	0.0
nʲˑ	ea	0	0.0	0.0	1	0.0003	0.0
nʲˑ	er	0	0.0	0.0	1	0.0003	0.0
nʲˑ	jipa	0	0.0	0.0	1	0.0003	0.0
nʲˑ	lapsyd	0	0.0	0.0	1	0.0003	0.0
nʲˑ	phoible	1	0.0011	0.0	1	0.0003	0.0
nʲˑ	ra	0	0.0	0.0	1	0.0003	0.0
nʲˑ	saphon	0	0.0	0.0	1	0.0003	0.0
nʲˑ	upsid	0	0.0	0.0	1	0.0003	0.0
nʷ	aa	5	0.0258	0.0007	38	0.0109	0.0003
nʷ	ea	0	0.0	0.0	38	0.0109	0.0003
nʷ	er	10	0.0256	0.0011	38	0.0109	0.0003
nʷ	jipa	2	0.0136	0.0003	38	0.0109	0.0003
nʷ	lapsyd	2	0.0034	0.0001	38	0.0109	0.0003
nʷ	phoible	17	0.0189	0.0005	38	0.0109	0.0003
nʷ	ra	0	0.0	0.0	38	0.0109	0.0003
nʷ	saphon	0	0.0	0.0	38	0.0109	0.0003
nʷ	upsid	2	0.0044	0.0001	38	0.0109	0.0003
nʷʱ	aa	0	0.0	0.0	1	0.0003	0.0
nʷʱ	ea	0	0.0	0.0	1	0.0003	0.0
nʷʱ	er	0	0.0	0.0	1	0.0003	0.0
nʷʱ	jipa	0	0.0	0.0	1	0.0003	0.0
nʷʱ	lapsyd	0	0.0	0.0	1	0.0003	0.0
nʷʱ	phoible	1	0.0011	0.0	1	0.0003	0.0
nʷʱ	ra	0	0.0	0.0	1	0.0003	0.0
nʷʱ	saphon	0	0.0	0.0	1	0.0003	0.0
nʷʱ	upsid	0	0.0	0.0	1	0.0003	0.0
nʼ	aa	0	0.0	0.0	2	0.0006	0.0
nʼ	ea	0	0.0	0.0	2	0.0006	0.0
nʼ	er	0	0.0	0.0	2	0.0006	0.0
nʼ	jipa	0	0.0	0.0	2	0.0006	0.0
nʼ	lapsyd	0	0.0	0.0	2	0.0006	0.0
nʼ	phoible	2	0.0022	0.0001	2	0.0006	0.0
nʼ	ra	0	0.0	0.0	2	0.0006	0.0
nʼ	saphon	0	0.0	0.0	2	0.0006	0.0
nʼ	upsid	0	0.0	0.0	2	0.0006	0.0
nˀ	aa	0	0.0	0.0	6	0.0017	0.0001
nˀ	ea	0	0.0	0.0	6	0.0017	0.0001
nˀ	er	0	0.0	0.0	6	0.0017	0.0001
nˀ	jipa	1	0.0068	0.0002	6	0.0017	0.0001
nˀ	lapsyd	0	0.0	0.0	6	0.0017	0.0001
nˀ	phoible	5	0.0056	0.0001	6	0.0017	0.0001
nˀ	ra	0	0.0	0.0	6	0.0017	0.0001
nˀ	saphon	0	0.0	0.0	6	0.0017	0.0001
nˀ	upsid	0	0.0	0.0	6	0.0017	0.0001
nː	aa	3	0.0155	0.0004	90	0.0259	0.0008
nː	ea	3	0.0083	0.0002	90	0.0259	0.0008
nː	er	0	0.0	0.0	90	0.0259	0.0008
nː	jipa	21	0.1429	0.0034	90	0.0259	0.0008
nː	lapsyd	3	0.0051	0.0002	90	0.0259	0.0008
nː	phoible	54	0.0601	0.0016	90	0.0259	0.0008
nː	ra	0	0.0	0.0	90	0.0259	0.0008
nː	saphon	3	0.0085	0.0003	90	0.0259	0.0008
nː	upsid	3	0.0067	0.0002	90	0.0259	0.0008
nˑ	aa	0	0.0	0.0	1	0.0003	0.0
nˑ	ea	0	0.0	0.0	1	0.0003	0.0
nˑ	er	0	0.0	0.0	1	0.0003	0.0
nˑ	jipa	0	0.0	0.0	1	0.0003	0.0
nˑ	lapsyd	0	0.0	0.0	1	0.0003	0.0
nˑ	phoible	1	0.0011	0.0	1	0.0003	0.0
nˑ	ra	0	0.0	0.0	1	0.0003	0.0
nˑ	saphon	0	0.0	0.0	1	0.0003	0.0
nˑ	upsid	0	0.0	0.0	1	0.0003	0.0
nˠ	aa	0	0.0	0.0	3	0.0009	0.0
nˠ	ea	1	0.0028	0.0001	3	0.0009	0.0
nˠ	er	0	0.0	0.0	3	0.0009	0.0
nˠ	jipa	0	0.0	0.0	3	0.0009	0.0
nˠ	lapsyd	1	0.0017	0.0001	3	0.0009	0.0
nˠ	phoible	0	0.0	0.0	3	0.0009	0.0
nˠ	ra	0	0.0	0.0	3	0.0009	0.0
nˠ	saphon	0	0.0	0.0	3	0.0009	0.0
nˠ	upsid	1	0.0022	0.0001	3	0.0009	0.0
nˤ	aa	0	0.0	0.0	6	0.0017	0.0001
nˤ	ea	1	0.0028	0.0001	6	0.0017	0.0001
nˤ	er	0	0.0	0.0	6	0.0017	0.0001
nˤ	jipa	2	0.0136	0.0003	6	0.0017	0.0001
nˤ	lapsyd	2	0.0034	0.0001	6	0.0017	0.0001
nˤ	phoible	1	0.0011	0.0	6	0.0017	0.0001
nˤ	ra	0	0.0	0.0	6	0.0017	0.0001
nˤ	saphon	0	0.0	0.0	6	0.0017	0.0001
nˤ	upsid	0	0.0	0.0	6	0.0017	0.0001
nˤː	aa	0	0.0	0.0	1	0.0003	0.0
nˤː	ea	0	0.0	0.0	1	0.0003	0.0
nˤː	er	0	0.0	0.0	1	0.0003	0.0
nˤː	jipa	0	0.0	0.0	1	0.0003	0.0
nˤː	lapsyd	0	0.0	0.0	1	0.0003	0.0
nˤː	phoible	1	0.0011	0.0	1	0.0003	0.0
nˤː	ra	0	0.0	0.0	1	0.0003	0.0
nˤː	saphon	0	0.0	0.0	1	0.0003	0.0
nˤː	upsid	0	0.0	0.0	1	0.0003	0.0
n̚	aa	0	0.0	0.0	1	0.0003	0.0
n̚	ea	0	0.0	0.0	1	0.0003	0.0
n̚	er	0	0.0	0.0	1	0.0003	0.0
n̚	jipa	0	0.0	0.0	1	0.0003	0.0
n̚	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̚	phoible	1	0.0011	0.0	1	0.0003	0.0
n̚	ra	0	0.0	0.0	1	0.0003	0.0
n̚	saphon	0	0.0	0.0	1	0.0003	0.0
n̚	upsid	0	0.0	0.0	1	0.0003	0.0
n̠	aa	0	0.0	0.0	82	0.0236	0.0007
n̠	ea	0	0.0	0.0	82	0.0236	0.0007
n̠	er	0	0.0	0.0	82	0.0236	0.0007
n̠	jipa	0	0.0	0.0	82	0.0236	0.0007
n̠	lapsyd	36	0.0616	0.002	82	0.0236	0.0007
n̠	phoible	1	0.0011	0.0	82	0.0236	0.0007
n̠	ra	0	0.0	0.0	82	0.0236	0.0007
n̠	saphon	0	0.0	0.0	82	0.0236	0.0007
n̠	upsid	45	0.1	0.0032	82	0.0236	0.0007
n̠ʱ	aa	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	ea	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	er	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	jipa	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	phoible	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	ra	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	saphon	0	0.0	0.0	1	0.0003	0.0
n̠ʱ	upsid	1	0.0022	0.0001	1	0.0003	0.0
n̠ʲ	aa	0	0.0	0.0	4	0.0011	0.0
n̠ʲ	ea	1	0.0028	0.0001	4	0.0011	0.0
n̠ʲ	er	0	0.0	0.0	4	0.0011	0.0
n̠ʲ	jipa	0	0.0	0.0	4	0.0011	0.0
n̠ʲ	lapsyd	2	0.0034	0.0001	4	0.0011	0.0
n̠ʲ	phoible	1	0.0011	0.0	4	0.0011	0.0
n̠ʲ	ra	0	0.0	0.0	4	0.0011	0.0
n̠ʲ	saphon	0	0.0	0.0	4	0.0011	0.0
n̠ʲ	upsid	0	0.0	0.0	4	0.0011	0.0
n̠̥	aa	0	0.0	0.0	2	0.0006	0.0
n̠̥	ea	0	0.0	0.0	2	0.0006	0.0
n̠̥	er	0	0.0	0.0	2	0.0006	0.0
n̠̥	jipa	0	0.0	0.0	2	0.0006	0.0
n̠̥	lapsyd	0	0.0	0.0	2	0.0006	0.0
n̠̥	phoible	0	0.0	0.0	2	0.0006	0.0
n̠̥	ra	0	0.0	0.0	2	0.0006	0.0
n̠̥	saphon	0	0.0	0.0	2	0.0006	0.0
n̠̥	upsid	2	0.0044	0.0001	2	0.0006	0.0
n̥	aa	0	0.0	0.0	77	0.0221	0.0007
n̥	ea	21	0.058	0.0014	77	0.0221	0.0007
n̥	er	0	0.0	0.0	77	0.0221	0.0007
n̥	jipa	5	0.034	0.0008	77	0.0221	0.0007
n̥	lapsyd	16	0.0274	0.0009	77	0.0221	0.0007
n̥	phoible	18	0.02	0.0005	77	0.0221	0.0007
n̥	ra	0	0.0	0.0	77	0.0221	0.0007
n̥	saphon	4	0.0113	0.0004	77	0.0221	0.0007
n̥	upsid	13	0.0289	0.0009	77	0.0221	0.0007
n̥ʲ	aa	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	ea	1	0.0028	0.0001	2	0.0006	0.0
n̥ʲ	er	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	jipa	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	lapsyd	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	phoible	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	ra	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	saphon	0	0.0	0.0	2	0.0006	0.0
n̥ʲ	upsid	1	0.0022	0.0001	2	0.0006	0.0
n̥ʲː	aa	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	ea	1	0.0028	0.0001	1	0.0003	0.0
n̥ʲː	er	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	jipa	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	phoible	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	ra	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	saphon	0	0.0	0.0	1	0.0003	0.0
n̥ʲː	upsid	0	0.0	0.0	1	0.0003	0.0
n̥ː	aa	0	0.0	0.0	1	0.0003	0.0
n̥ː	ea	1	0.0028	0.0001	1	0.0003	0.0
n̥ː	er	0	0.0	0.0	1	0.0003	0.0
n̥ː	jipa	0	0.0	0.0	1	0.0003	0.0
n̥ː	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̥ː	phoible	0	0.0	0.0	1	0.0003	0.0
n̥ː	ra	0	0.0	0.0	1	0.0003	0.0
n̥ː	saphon	0	0.0	0.0	1	0.0003	0.0
n̥ː	upsid	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	aa	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	ea	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	er	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	jipa	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	phoible	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	ra	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	saphon	0	0.0	0.0	1	0.0003	0.0
n̥ˠ	upsid	1	0.0022	0.0001	1	0.0003	0.0
n̩	aa	0	0.0	0.0	6	0.0017	0.0001
n̩	ea	2	0.0055	0.0001	6	0.0017	0.0001
n̩	er	0	0.0	0.0	6	0.0017	0.0001
n̩	jipa	0	0.0	0.0	6	0.0017	0.0001
n̩	lapsyd	0	0.0	0.0	6	0.0017	0.0001
n̩	phoible	3	0.0033	0.0001	6	0.0017	0.0001
n̩	ra	1	0.0102	0.0002	6	0.0017	0.0001
n̩	saphon	0	0.0	0.0	6	0.0017	0.0001
n̩	upsid	0	0.0	0.0	6	0.0017	0.0001
n̪	aa	0	0.0	0.0	654	0.1879	0.0056
n̪	ea	71	0.1961	0.0046	654	0.1879	0.0056
n̪	er	236	0.6036	0.0251	654	0.1879	0.0056
n̪	jipa	6	0.0408	0.001	654	0.1879	0.0056
n̪	lapsyd	133	0.2277	0.0073	654	0.1879	0.0056
n̪	phoible	73	0.0812	0.0022	654	0.1879	0.0056
n̪	ra	51	0.5204	0.0124	654	0.1879	0.0056
n̪	saphon	1	0.0028	0.0001	654	0.1879	0.0056
n̪	upsid	83	0.1844	0.006	654	0.1879	0.0056
n̪ʱ	aa	0	0.0	0.0	9	0.0026	0.0001
n̪ʱ	ea	1	0.0028	0.0001	9	0.0026	0.0001
n̪ʱ	er	0	0.0	0.0	9	0.0026	0.0001
n̪ʱ	jipa	0	0.0	0.0	9	0.0026	0.0001
n̪ʱ	lapsyd	2	0.0034	0.0001	9	0.0026	0.0001
n̪ʱ	phoible	0	0.0	0.0	9	0.0026	0.0001
n̪ʱ	ra	5	0.051	0.0012	9	0.0026	0.0001
n̪ʱ	saphon	0	0.0	0.0	9	0.0026	0.0001
n̪ʱ	upsid	1	0.0022	0.0001	9	0.0026	0.0001
n̪ʲ	aa	0	0.0	0.0	11	0.0032	0.0001
n̪ʲ	ea	5	0.0138	0.0003	11	0.0032	0.0001
n̪ʲ	er	0	0.0	0.0	11	0.0032	0.0001
n̪ʲ	jipa	1	0.0068	0.0002	11	0.0032	0.0001
n̪ʲ	lapsyd	3	0.0051	0.0002	11	0.0032	0.0001
n̪ʲ	phoible	1	0.0011	0.0	11	0.0032	0.0001
n̪ʲ	ra	0	0.0	0.0	11	0.0032	0.0001
n̪ʲ	saphon	0	0.0	0.0	11	0.0032	0.0001
n̪ʲ	upsid	1	0.0022	0.0001	11	0.0032	0.0001
n̪ʷ	aa	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	ea	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	er	10	0.0256	0.0011	11	0.0032	0.0001
n̪ʷ	jipa	1	0.0068	0.0002	11	0.0032	0.0001
n̪ʷ	lapsyd	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	phoible	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	ra	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	saphon	0	0.0	0.0	11	0.0032	0.0001
n̪ʷ	upsid	0	0.0	0.0	11	0.0032	0.0001
n̪ː	aa	0	0.0	0.0	4	0.0011	0.0
n̪ː	ea	0	0.0	0.0	4	0.0011	0.0
n̪ː	er	0	0.0	0.0	4	0.0011	0.0
n̪ː	jipa	1	0.0068	0.0002	4	0.0011	0.0
n̪ː	lapsyd	0	0.0	0.0	4	0.0011	0.0
n̪ː	phoible	3	0.0033	0.0001	4	0.0011	0.0
n̪ː	ra	0	0.0	0.0	4	0.0011	0.0
n̪ː	saphon	0	0.0	0.0	4	0.0011	0.0
n̪ː	upsid	0	0.0	0.0	4	0.0011	0.0
n̪ˠ	aa	0	0.0	0.0	5	0.0014	0.0
n̪ˠ	ea	2	0.0055	0.0001	5	0.0014	0.0
n̪ˠ	er	0	0.0	0.0	5	0.0014	0.0
n̪ˠ	jipa	1	0.0068	0.0002	5	0.0014	0.0
n̪ˠ	lapsyd	1	0.0017	0.0001	5	0.0014	0.0
n̪ˠ	phoible	1	0.0011	0.0	5	0.0014	0.0
n̪ˠ	ra	0	0.0	0.0	5	0.0014	0.0
n̪ˠ	saphon	0	0.0	0.0	5	0.0014	0.0
n̪ˠ	upsid	0	0.0	0.0	5	0.0014	0.0
n̪ˤ	aa	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	ea	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	er	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	jipa	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	phoible	1	0.0011	0.0	1	0.0003	0.0
n̪ˤ	ra	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	saphon	0	0.0	0.0	1	0.0003	0.0
n̪ˤ	upsid	0	0.0	0.0	1	0.0003	0.0
n̪̥	aa	0	0.0	0.0	9	0.0026	0.0001
n̪̥	ea	2	0.0055	0.0001	9	0.0026	0.0001
n̪̥	er	0	0.0	0.0	9	0.0026	0.0001
n̪̥	jipa	0	0.0	0.0	9	0.0026	0.0001
n̪̥	lapsyd	5	0.0086	0.0003	9	0.0026	0.0001
n̪̥	phoible	0	0.0	0.0	9	0.0026	0.0001
n̪̥	ra	0	0.0	0.0	9	0.0026	0.0001
n̪̥	saphon	0	0.0	0.0	9	0.0026	0.0001
n̪̥	upsid	2	0.0044	0.0001	9	0.0026	0.0001
n̪̩	aa	0	0.0	0.0	1	0.0003	0.0
n̪̩	ea	1	0.0028	0.0001	1	0.0003	0.0
n̪̩	er	0	0.0	0.0	1	0.0003	0.0
n̪̩	jipa	0	0.0	0.0	1	0.0003	0.0
n̪̩	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̪̩	phoible	0	0.0	0.0	1	0.0003	0.0
n̪̩	ra	0	0.0	0.0	1	0.0003	0.0
n̪̩	saphon	0	0.0	0.0	1	0.0003	0.0
n̪̩	upsid	0	0.0	0.0	1	0.0003	0.0
n̪̰	aa	0	0.0	0.0	5	0.0014	0.0
n̪̰	ea	0	0.0	0.0	5	0.0014	0.0
n̪̰	er	0	0.0	0.0	5	0.0014	0.0
n̪̰	jipa	0	0.0	0.0	5	0.0014	0.0
n̪̰	lapsyd	3	0.0051	0.0002	5	0.0014	0.0
n̪̰	phoible	0	0.0	0.0	5	0.0014	0.0
n̪̰	ra	0	0.0	0.0	5	0.0014	0.0
n̪̰	saphon	0	0.0	0.0	5	0.0014	0.0
n̪̰	upsid	2	0.0044	0.0001	5	0.0014	0.0
n̪̺	aa	0	0.0	0.0	1	0.0003	0.0
n̪̺	ea	1	0.0028	0.0001	1	0.0003	0.0
n̪̺	er	0	0.0	0.0	1	0.0003	0.0
n̪̺	jipa	0	0.0	0.0	1	0.0003	0.0
n̪̺	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̪̺	phoible	0	0.0	0.0	1	0.0003	0.0
n̪̺	ra	0	0.0	0.0	1	0.0003	0.0
n̪̺	saphon	0	0.0	0.0	1	0.0003	0.0
n̪̺	upsid	0	0.0	0.0	1	0.0003	0.0
n̰	aa	0	0.0	0.0	43	0.0124	0.0004
n̰	ea	0	0.0	0.0	43	0.0124	0.0004
n̰	er	0	0.0	0.0	43	0.0124	0.0004
n̰	jipa	0	0.0	0.0	43	0.0124	0.0004
n̰	lapsyd	21	0.036	0.0011	43	0.0124	0.0004
n̰	phoible	8	0.0089	0.0002	43	0.0124	0.0004
n̰	ra	0	0.0	0.0	43	0.0124	0.0004
n̰	saphon	2	0.0056	0.0002	43	0.0124	0.0004
n̰	upsid	12	0.0267	0.0009	43	0.0124	0.0004
n̰ʲ	aa	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	ea	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	er	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	jipa	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	lapsyd	1	0.0017	0.0001	1	0.0003	0.0
n̰ʲ	phoible	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	ra	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	saphon	0	0.0	0.0	1	0.0003	0.0
n̰ʲ	upsid	0	0.0	0.0	1	0.0003	0.0
n̺	aa	0	0.0	0.0	154	0.0443	0.0013
n̺	ea	29	0.0801	0.0019	154	0.0443	0.0013
n̺	er	124	0.3171	0.0132	154	0.0443	0.0013
n̺	jipa	0	0.0	0.0	154	0.0443	0.0013
n̺	lapsyd	0	0.0	0.0	154	0.0443	0.0013
n̺	phoible	1	0.0011	0.0	154	0.0443	0.0013
n̺	ra	0	0.0	0.0	154	0.0443	0.0013
n̺	saphon	0	0.0	0.0	154	0.0443	0.0013
n̺	upsid	0	0.0	0.0	154	0.0443	0.0013
n̻	aa	0	0.0	0.0	3	0.0009	0.0
n̻	ea	2	0.0055	0.0001	3	0.0009	0.0
n̻	er	1	0.0026	0.0001	3	0.0009	0.0
n̻	jipa	0	0.0	0.0	3	0.0009	0.0
n̻	lapsyd	0	0.0	0.0	3	0.0009	0.0
n̻	phoible	0	0.0	0.0	3	0.0009	0.0
n̻	ra	0	0.0	0.0	3	0.0009	0.0
n̻	saphon	0	0.0	0.0	3	0.0009	0.0
n̻	upsid	0	0.0	0.0	3	0.0009	0.0
n̼	aa	0	0.0	0.0	1	0.0003	0.0
n̼	ea	0	0.0	0.0	1	0.0003	0.0
n̼	er	0	0.0	0.0	1	0.0003	0.0
n̼	jipa	0	0.0	0.0	1	0.0003	0.0
n̼	lapsyd	0	0.0	0.0	1	0.0003	0.0
n̼	phoible	1	0.0011	0.0	1	0.0003	0.0
n̼	ra	0	0.0	0.0	1	0.0003	0.0
n̼	saphon	0	0.0	0.0	1	0.0003	0.0
n̼	upsid	0	0.0	0.0	1	0.0003	0.0
o	aa	175	0.9021	0.0243	2192	0.6299	0.0188
o	ea	197	0.5442	0.0128	2192	0.6299	0.0188
o	er	98	0.2506	0.0104	2192	0.6299	0.0188
o	jipa	109	0.7415	0.0178	2192	0.6299	0.0188
o	lapsyd	382	0.6541	0.0209	2192	0.6299	0.0188
o	phoible	742	0.8254	0.0223	2192	0.6299	0.0188
o	ra	91	0.9286	0.0221	2192	0.6299	0.0188
o	saphon	267	0.7521	0.0295	2192	0.6299	0.0188
o	upsid	131	0.2911	0.0094	2192	0.6299	0.0188
oa	aa	0	0.0	0.0	12	0.0034	0.0001
oa	ea	3	0.0083	0.0002	12	0.0034	0.0001
oa	er	0	0.0	0.0	12	0.0034	0.0001
oa	jipa	0	0.0	0.0	12	0.0034	0.0001
oa	lapsyd	4	0.0068	0.0002	12	0.0034	0.0001
oa	phoible	5	0.0056	0.0001	12	0.0034	0.0001
oa	ra	0	0.0	0.0	12	0.0034	0.0001
oa	saphon	0	0.0	0.0	12	0.0034	0.0001
oa	upsid	0	0.0	0.0	12	0.0034	0.0001
oe	aa	0	0.0	0.0	12	0.0034	0.0001
oe	ea	2	0.0055	0.0001	12	0.0034	0.0001
oe	er	0	0.0	0.0	12	0.0034	0.0001
oe	jipa	3	0.0204	0.0005	12	0.0034	0.0001
oe	lapsyd	2	0.0034	0.0001	12	0.0034	0.0001
oe	phoible	5	0.0056	0.0001	12	0.0034	0.0001
oe	ra	0	0.0	0.0	12	0.0034	0.0001
oe	saphon	0	0.0	0.0	12	0.0034	0.0001
oe	upsid	0	0.0	0.0	12	0.0034	0.0001
oe̞	aa	0	0.0	0.0	1	0.0003	0.0
oe̞	ea	0	0.0	0.0	1	0.0003	0.0
oe̞	er	0	0.0	0.0	1	0.0003	0.0
oe̞	jipa	0	0.0	0.0	1	0.0003	0.0
oe̞	lapsyd	0	0.0	0.0	1	0.0003	0.0
oe̞	phoible	1	0.0011	0.0	1	0.0003	0.0
oe̞	ra	0	0.0	0.0	1	0.0003	0.0
oe̞	saphon	0	0.0	0.0	1	0.0003	0.0
oe̞	upsid	0	0.0	0.0	1	0.0003	0.0
oe̯	aa	0	0.0	0.0	1	0.0003	0.0
oe̯	ea	0	0.0	0.0	1	0.0003	0.0
oe̯	er	0	0.0	0.0	1	0.0003	0.0
oe̯	jipa	1	0.0068	0.0002	1	0.0003	0.0
oe̯	lapsyd	0	0.0	0.0	1	0.0003	0.0
oe̯	phoible	0	0.0	0.0	1	0.0003	0.0
oe̯	ra	0	0.0	0.0	1	0.0003	0.0
oe̯	saphon	0	0.0	0.0	1	0.0003	0.0
oe̯	upsid	0	0.0	0.0	1	0.0003	0.0
oi	aa	0	0.0	0.0	55	0.0158	0.0005
oi	ea	12	0.0331	0.0008	55	0.0158	0.0005
oi	er	0	0.0	0.0	55	0.0158	0.0005
oi	jipa	6	0.0408	0.001	55	0.0158	0.0005
oi	lapsyd	12	0.0205	0.0007	55	0.0158	0.0005
oi	phoible	24	0.0267	0.0007	55	0.0158	0.0005
oi	ra	0	0.0	0.0	55	0.0158	0.0005
oi	saphon	1	0.0028	0.0001	55	0.0158	0.0005
oi	upsid	0	0.0	0.0	55	0.0158	0.0005
oi̯	aa	0	0.0	0.0	17	0.0049	0.0001
oi̯	ea	7	0.0193	0.0005	17	0.0049	0.0001
oi̯	er	0	0.0	0.0	17	0.0049	0.0001
oi̯	jipa	5	0.034	0.0008	17	0.0049	0.0001
oi̯	lapsyd	0	0.0	0.0	17	0.0049	0.0001
oi̯	phoible	5	0.0056	0.0001	17	0.0049	0.0001
oi̯	ra	0	0.0	0.0	17	0.0049	0.0001
oi̯	saphon	0	0.0	0.0	17	0.0049	0.0001
oi̯	upsid	0	0.0	0.0	17	0.0049	0.0001
ou	aa	0	0.0	0.0	43	0.0124	0.0004
ou	ea	9	0.0249	0.0006	43	0.0124	0.0004
ou	er	0	0.0	0.0	43	0.0124	0.0004
ou	jipa	6	0.0408	0.001	43	0.0124	0.0004
ou	lapsyd	11	0.0188	0.0006	43	0.0124	0.0004
