ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
khas1269-12	Khasi	khas1269	Austroasiatic	Eurasia	24.977	91.9998	28	19	9	0	0	0	1	2.111111111111111	b d dʒ h k kʰ m n p pʰ r s t tʰ ŋ ɭ ɲ ʃ ʔ a aː e i o u ə ɪ̯ ʊ̯
seda1262-13	Sedang	seda1262	Austroasiatic	Eurasia	14.7793	108.027	53	39	14	0	0	0	0	2.7857142857142856	h j k kʰ l l̥ m ⁿb m̥ n ⁿd ⁿdʒ n̥ p pʰ r r̥ s t tʰ tʃ w ŋ ⁿg ŋ̊ ɲ ɲ̊ ʃ ʍ ʔ ˀb ˀd ˀl ˀm ˀn ˀr ˀw ˀŋ ˀɲ a a̰ e ḛ i ḭ o o̰ u ṵ ɔ ɔ̰ ɛ ɛ̰
cent1989-14	Central Khmer	cent1989	Austroasiatic	Eurasia	12.0515	105.015	42	21	21	0	3	0	10	1.0	h j k kʰ lˠ m n p pʰ s t tʰ tʃ tʃʰ ŋ ɓ ɗ ɲ ɽ ʋ ʔ a̟ a̙̟ː ei̙ e̘ː iː ou̙ o̘ː uː ɒ ɒː ɔ ɔ̘ː ə əɨ̙ ə̘ː ɛ ɛ̘ː ɨː ɪ ɪ̈ ʊ
wuch1236-17	Wu Chinese	wuch1236	Sino-Tibetan	Eurasia	29.8621	119.682	38	29	9	0	0	0	0	3.2222222222222223	b̥ʱ d̥ʱ f h j k kʰ l m m̩ n p pʰ s t ts tsʰ ts̥ʱ tʰ v w z z̞̩ ŋ ŋ̍ g̥ʱ ɦ ɻ ʔ a i ĩ o̞ õ̞ u y æ̃ ə̟
hakk1236-18	Hakka Chinese	hakk1236	Sino-Tibetan	Eurasia	25.0	116.0	27	21	6	0	0	0	0	3.5	f h j k̟ k̟ʰ l ⁿb m̩ ⁿd p pʰ s t ts tsʰ tʰ w z̞̩ ⁿg̟ ŋ̍ ʔ a i u æ ɔ ɛ
nyis1236-21	Nyishi-Hill Miri	nyis1236	Sino-Tibetan	Eurasia	27.278263	93.675529	25	16	9	0	0	0	0	1.7777777777777777	b d j k l̪ m n p r s t x ŋ g ɦ ʔ i i̥ u u̥ ɑ ɔ ɛ ɯ ʌ
lahu1253-23	Lahu	lahu1253	Sino-Tibetan	Eurasia	21.2701	100.214	35	26	9	0	0	0	0	2.888888888888889	b d dʒ f h j k kʰ l m n p pʰ q qʰ t tʰ tʃ tʃʰ v w ŋ g ɣ ʃ ʔ a e e̞ i o u ɔ ɘ ɨ
garo1247-24	Garo	garo1247	Sino-Tibetan	Eurasia	25.2954	90.462	26	21	5	0	0	0	0	4.2	b d dz h kʰ l m mˀ n nˀ pʰ s̻ ts tʰ w ŋ ŋˀ g ɾ ɾˀ ʔ a e̞ i o ʉ
lakk1238-26	Lakkia	lakk1238	Tai-Kadai	Eurasia	24.1169	110.106	53	31	22	0	3	0	0	1.4090909090909092	f h j j̊ k kʰ kʲʰ kʷ kʷʰ l m m̥ n n̥ p pʰ t ts tsʰ tʰ w ŋ ŋʲ ŋʷ ŋ̥ʲ ɥ ɬ ʍ ʔ ˀb θ a ã ă ã̆ ĕ i ie iẽ ĩ ĭ õ̆ u uo ũ ŭ ũ̆ ɔ ɔ̃ ɛ ɛ̃ ɛ̆ ɛ̃̆
bouy1240-28	Bouyei	bouy1240	Tai-Kadai	Eurasia	24.8484	106.187	32	24	8	0	0	0	1	3.0	b c cʰ d f h j k kʰ l m n p pʰ r s t tʰ v ŋ g ɲ ʔ θ a aː i u ɔ ə ɛ ɯ
