Phoneme	Dataset	Dataset_Count	Global_Count	Dataset_Ratio	Global_Ratio	Dataset_InvRatio	Global_InvRatio	Phoneme_Dataset_Ratio
ɹ̰	lapsyd	2	2	0.0001	0.0	0.0017	0.0003	0.1111
ɹ̰ˤ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɹ̰ˤ	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ɹ̺	ALL	224	224	0.001	0.001	0.0322	0.0322	0.1111
ɹ̺	er	224	224	0.0119	0.001	0.2864	0.0322	0.1111
ɺ	ALL	124	124	0.0005	0.0005	0.0178	0.0178	0.7778
ɺ	ea	4	124	0.0001	0.0005	0.0055	0.0178	0.7778
ɺ	er	12	124	0.0006	0.0005	0.0153	0.0178	0.7778
ɺ	jipa	2	124	0.0002	0.0005	0.0068	0.0178	0.7778
ɺ	lapsyd	52	124	0.0014	0.0005	0.0445	0.0178	0.7778
ɺ	phoible	12	124	0.0002	0.0005	0.0067	0.0178	0.7778
ɺ	saphon	18	124	0.001	0.0005	0.0254	0.0178	0.7778
ɺ	upsid	24	124	0.0009	0.0005	0.0267	0.0178	0.7778
ɺʲ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.3333
ɺʲ	jipa	2	6	0.0002	0.0	0.0068	0.0009	0.3333
ɺʲ	lapsyd	2	6	0.0001	0.0	0.0017	0.0009	0.3333
ɺʲ	upsid	2	6	0.0001	0.0	0.0022	0.0009	0.3333
ɺʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɺʷ	jipa	2	2	0.0002	0.0	0.0068	0.0003	0.1111
ɺ̠	ALL	16	16	0.0001	0.0001	0.0023	0.0023	0.1111
ɺ̠	upsid	16	16	0.0006	0.0001	0.0178	0.0023	0.1111
ɺ̠̰	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɺ̠̰	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ɺ̠̺	ALL	12	12	0.0001	0.0001	0.0017	0.0017	0.1111
ɺ̠̺	er	12	12	0.0006	0.0001	0.0153	0.0017	0.1111
ɺ̣	ALL	8	8	0.0	0.0	0.0011	0.0011	0.1111
ɺ̣	lapsyd	8	8	0.0002	0.0	0.0068	0.0011	0.1111
ɺ̥	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɺ̥	saphon	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ɻ	ALL	686	686	0.0029	0.0029	0.0986	0.0986	0.7778
ɻ	ea	4	686	0.0001	0.0029	0.0055	0.0986	0.7778
ɻ	er	524	686	0.0279	0.0029	0.6701	0.0986	0.7778
ɻ	jipa	14	686	0.0011	0.0029	0.0476	0.0986	0.7778
ɻ	lapsyd	80	686	0.0022	0.0029	0.0685	0.0986	0.7778
ɻ	phoible	26	686	0.0004	0.0029	0.0145	0.0986	0.7778
ɻ	saphon	4	686	0.0002	0.0029	0.0056	0.0986	0.7778
ɻ	upsid	34	686	0.0012	0.0029	0.0378	0.0986	0.7778
ɻʲ	ALL	8	8	0.0	0.0	0.0011	0.0011	0.1111
ɻʲ	phoible	8	8	0.0001	0.0	0.0044	0.0011	0.1111
ɻʷ	ALL	28	28	0.0001	0.0001	0.004	0.004	0.3333
ɻʷ	er	20	28	0.0011	0.0001	0.0256	0.004	0.3333
ɻʷ	jipa	2	28	0.0002	0.0001	0.0068	0.004	0.3333
ɻʷ	phoible	6	28	0.0001	0.0001	0.0033	0.004	0.3333
ɻː	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɻː	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ɻ̝	ALL	10	10	0.0	0.0	0.0014	0.0014	0.2222
ɻ̝	lapsyd	2	10	0.0001	0.0	0.0017	0.0014	0.2222
ɻ̝	upsid	8	10	0.0003	0.0	0.0089	0.0014	0.2222
ɻ̝̊	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɻ̝̊	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ɻ̟	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɻ̟	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ɻ̥	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɻ̥	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ɻ̩	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ɻ̩	ea	4	4	0.0001	0.0	0.0055	0.0006	0.1111
ɻ̺	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɻ̺	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ɽ	ALL	428	428	0.0018	0.0018	0.0615	0.0615	1.0
ɽ	aa	8	428	0.0006	0.0018	0.0206	0.0615	1.0
ɽ	ea	72	428	0.0023	0.0018	0.0994	0.0615	1.0
ɽ	er	40	428	0.0021	0.0018	0.0512	0.0615	1.0
ɽ	jipa	16	428	0.0013	0.0018	0.0544	0.0615	1.0
ɽ	lapsyd	78	428	0.0021	0.0018	0.0668	0.0615	1.0
ɽ	phoible	80	428	0.0012	0.0018	0.0445	0.0615	1.0
ɽ	ra	92	428	0.0112	0.0018	0.4694	0.0615	1.0
ɽ	saphon	14	428	0.0008	0.0018	0.0197	0.0615	1.0
ɽ	upsid	28	428	0.001	0.0018	0.0311	0.0615	1.0
ɽʰ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ɽʰ	ea	4	4	0.0001	0.0	0.0055	0.0006	0.1111
ɽʱ	ALL	46	46	0.0002	0.0002	0.0066	0.0066	0.5556
ɽʱ	ea	10	46	0.0003	0.0002	0.0138	0.0066	0.5556
ɽʱ	jipa	4	46	0.0003	0.0002	0.0136	0.0066	0.5556
ɽʱ	lapsyd	4	46	0.0001	0.0002	0.0034	0.0066	0.5556
ɽʱ	phoible	10	46	0.0001	0.0002	0.0056	0.0066	0.5556
ɽʱ	ra	18	46	0.0022	0.0002	0.0918	0.0066	0.5556
ɽ̃	ALL	18	18	0.0001	0.0001	0.0026	0.0026	0.3333
ɽ̃	ea	12	18	0.0004	0.0001	0.0166	0.0026	0.3333
ɽ̃	ra	4	18	0.0005	0.0001	0.0204	0.0026	0.3333
ɽ̃	upsid	2	18	0.0001	0.0001	0.0022	0.0026	0.3333
ɽ̥	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ɽ̥	ea	2	4	0.0001	0.0	0.0028	0.0006	0.2222
ɽ̥	lapsyd	2	4	0.0001	0.0	0.0017	0.0006	0.2222
ɽ̩	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ɽ̩	ra	4	4	0.0005	0.0	0.0204	0.0006	0.1111
ɾ	ALL	1910	1910	0.0082	0.0082	0.2744	0.2744	1.0
ɾ	aa	26	1910	0.0018	0.0082	0.067	0.2744	1.0
ɾ	ea	132	1910	0.0043	0.0082	0.1823	0.2744	1.0
ɾ	er	36	1910	0.0019	0.0082	0.046	0.2744	1.0
ɾ	jipa	76	1910	0.0062	0.0082	0.2585	0.2744	1.0
ɾ	lapsyd	394	1910	0.0108	0.0082	0.3373	0.2744	1.0
ɾ	phoible	330	1910	0.0049	0.0082	0.1835	0.2744	1.0
ɾ	ra	88	1910	0.0107	0.0082	0.449	0.2744	1.0
ɾ	saphon	580	1910	0.0321	0.0082	0.8169	0.2744	1.0
ɾ	upsid	248	1910	0.0089	0.0082	0.2756	0.2744	1.0
ɾʱ	ALL	12	12	0.0001	0.0001	0.0017	0.0017	0.3333
ɾʱ	lapsyd	2	12	0.0001	0.0001	0.0017	0.0017	0.3333
ɾʱ	phoible	4	12	0.0001	0.0001	0.0022	0.0017	0.3333
ɾʱ	ra	6	12	0.0007	0.0001	0.0306	0.0017	0.3333
ɾʲ	ALL	54	54	0.0002	0.0002	0.0078	0.0078	0.6667
ɾʲ	ea	14	54	0.0005	0.0002	0.0193	0.0078	0.6667
ɾʲ	jipa	2	54	0.0002	0.0002	0.0068	0.0078	0.6667
ɾʲ	lapsyd	2	54	0.0001	0.0002	0.0017	0.0078	0.6667
ɾʲ	phoible	10	54	0.0001	0.0002	0.0056	0.0078	0.6667
ɾʲ	saphon	22	54	0.0012	0.0002	0.031	0.0078	0.6667
ɾʲ	upsid	4	54	0.0001	0.0002	0.0044	0.0078	0.6667
ɾʲʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾʲʷ	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ɾʷ	ALL	10	10	0.0	0.0	0.0014	0.0014	0.2222
ɾʷ	jipa	2	10	0.0002	0.0	0.0068	0.0014	0.2222
ɾʷ	phoible	8	10	0.0001	0.0	0.0044	0.0014	0.2222
ɾː	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ɾː	jipa	2	4	0.0002	0.0	0.0068	0.0006	0.2222
ɾː	phoible	2	4	0.0	0.0	0.0011	0.0006	0.2222
ɾˠ	ALL	12	12	0.0001	0.0001	0.0017	0.0017	0.5556
ɾˠ	ea	4	12	0.0001	0.0001	0.0055	0.0017	0.5556
ɾˠ	jipa	2	12	0.0002	0.0001	0.0068	0.0017	0.5556
ɾˠ	lapsyd	2	12	0.0001	0.0001	0.0017	0.0017	0.5556
ɾˠ	phoible	2	12	0.0	0.0001	0.0011	0.0017	0.5556
ɾˠ	upsid	2	12	0.0001	0.0001	0.0022	0.0017	0.5556
ɾˤ	ALL	12	12	0.0001	0.0001	0.0017	0.0017	0.2222
ɾˤ	lapsyd	10	12	0.0003	0.0001	0.0086	0.0017	0.2222
ɾˤ	phoible	2	12	0.0	0.0001	0.0011	0.0017	0.2222
ɾ̃	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̃	saphon	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ɾ̞	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̞	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ɾ̠	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ɾ̠	ea	2	4	0.0001	0.0	0.0028	0.0006	0.2222
ɾ̠	upsid	2	4	0.0001	0.0	0.0022	0.0006	0.2222
ɾ̥	ALL	20	20	0.0001	0.0001	0.0029	0.0029	0.4444
ɾ̥	ea	6	20	0.0002	0.0001	0.0083	0.0029	0.4444
ɾ̥	jipa	2	20	0.0002	0.0001	0.0068	0.0029	0.4444
ɾ̥	lapsyd	8	20	0.0002	0.0001	0.0068	0.0029	0.4444
ɾ̥	phoible	4	20	0.0001	0.0001	0.0022	0.0029	0.4444
ɾ̥ʲ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.2222
ɾ̥ʲ	ea	4	6	0.0001	0.0	0.0055	0.0009	0.2222
ɾ̥ʲ	upsid	2	6	0.0001	0.0	0.0022	0.0009	0.2222
ɾ̥ˠ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̥ˠ	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ɾ̪	ALL	36	36	0.0002	0.0002	0.0052	0.0052	0.4444
ɾ̪	ea	6	36	0.0002	0.0002	0.0083	0.0052	0.4444
ɾ̪	lapsyd	12	36	0.0003	0.0002	0.0103	0.0052	0.4444
ɾ̪	phoible	14	36	0.0002	0.0002	0.0078	0.0052	0.4444
ɾ̪	upsid	4	36	0.0001	0.0002	0.0044	0.0052	0.4444
ɾ̪ʲ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̪ʲ	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ɾ̪ˠ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ɾ̪ˠ	ea	2	4	0.0001	0.0	0.0028	0.0006	0.2222
ɾ̪ˠ	phoible	2	4	0.0	0.0	0.0011	0.0006	0.2222
ɾ̪̥	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̪̥	ra	2	2	0.0002	0.0	0.0102	0.0003	0.1111
ɾ̪̥ʰ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̪̥ʰ	ra	2	2	0.0002	0.0	0.0102	0.0003	0.1111
ɾ̪̰	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ̪̰	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ɾ̰	ALL	8	8	0.0	0.0	0.0011	0.0011	0.2222
ɾ̰	lapsyd	6	8	0.0002	0.0	0.0051	0.0011	0.2222
ɾ̰	upsid	2	8	0.0001	0.0	0.0022	0.0011	0.2222
ɾ̺	ALL	24	24	0.0001	0.0001	0.0034	0.0034	0.2222
ɾ̺	ea	16	24	0.0005	0.0001	0.0221	0.0034	0.2222
ɾ̺	er	8	24	0.0004	0.0001	0.0102	0.0034	0.2222
ɾ͓	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ɾ͓	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ɿ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ɿ	upsid	4	4	0.0001	0.0	0.0044	0.0006	0.1111
ʀ	ALL	44	44	0.0002	0.0002	0.0063	0.0063	0.6667
ʀ	ea	10	44	0.0003	0.0002	0.0138	0.0063	0.6667
ʀ	jipa	6	44	0.0005	0.0002	0.0204	0.0063	0.6667
ʀ	lapsyd	6	44	0.0002	0.0002	0.0051	0.0063	0.6667
ʀ	phoible	10	44	0.0001	0.0002	0.0056	0.0063	0.6667
ʀ	saphon	4	44	0.0002	0.0002	0.0056	0.0063	0.6667
ʀ	upsid	8	44	0.0003	0.0002	0.0089	0.0063	0.6667
ʀʲ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʀʲ	jipa	2	4	0.0002	0.0	0.0068	0.0006	0.2222
ʀʲ	lapsyd	2	4	0.0001	0.0	0.0017	0.0006	0.2222
ʁ	ALL	356	356	0.0015	0.0015	0.0511	0.0511	0.8889
ʁ	aa	2	356	0.0001	0.0015	0.0052	0.0511	0.8889
ʁ	ea	148	356	0.0048	0.0015	0.2044	0.0511	0.8889
ʁ	jipa	28	356	0.0023	0.0015	0.0952	0.0511	0.8889
ʁ	lapsyd	56	356	0.0015	0.0015	0.0479	0.0511	0.8889
ʁ	phoible	66	356	0.001	0.0015	0.0367	0.0511	0.8889
ʁ	ra	4	356	0.0005	0.0015	0.0204	0.0511	0.8889
ʁ	saphon	8	356	0.0004	0.0015	0.0113	0.0511	0.8889
ʁ	upsid	44	356	0.0016	0.0015	0.0489	0.0511	0.8889
ʁʲ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ʁʲ	ea	4	4	0.0001	0.0	0.0055	0.0006	0.1111
ʁʷ	ALL	72	72	0.0003	0.0003	0.0103	0.0103	0.5556
ʁʷ	ea	38	72	0.0012	0.0003	0.0525	0.0103	0.5556
ʁʷ	jipa	2	72	0.0002	0.0003	0.0068	0.0103	0.5556
ʁʷ	lapsyd	8	72	0.0002	0.0003	0.0068	0.0103	0.5556
ʁʷ	phoible	16	72	0.0002	0.0003	0.0089	0.0103	0.5556
ʁʷ	upsid	8	72	0.0003	0.0003	0.0089	0.0103	0.5556
ʁʷː	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʁʷː	jipa	2	4	0.0002	0.0	0.0068	0.0006	0.2222
ʁʷː	phoible	2	4	0.0	0.0	0.0011	0.0006	0.2222
ʁʷˤ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ʁʷˤ	upsid	4	4	0.0001	0.0	0.0044	0.0006	0.1111
ʁː	ALL	6	6	0.0	0.0	0.0009	0.0009	0.3333
ʁː	ea	2	6	0.0001	0.0	0.0028	0.0009	0.3333
ʁː	jipa	2	6	0.0002	0.0	0.0068	0.0009	0.3333
ʁː	phoible	2	6	0.0	0.0	0.0011	0.0009	0.3333
ʁˤ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.2222
ʁˤ	ea	2	6	0.0001	0.0	0.0028	0.0009	0.2222
ʁˤ	upsid	4	6	0.0001	0.0	0.0044	0.0009	0.2222
ʁ̞	ALL	12	12	0.0001	0.0001	0.0017	0.0017	0.4444
ʁ̞	ea	2	12	0.0001	0.0001	0.0028	0.0017	0.4444
ʁ̞	lapsyd	2	12	0.0001	0.0001	0.0017	0.0017	0.4444
ʁ̞	phoible	4	12	0.0001	0.0001	0.0022	0.0017	0.4444
ʁ̞	upsid	4	12	0.0001	0.0001	0.0044	0.0017	0.4444
ʁ̞ʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʁ̞ʷ	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ʁ̞̰ʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʁ̞̰ʷ	upsid	2	2	0.0001	0.0	0.0022	0.0003	0.1111
ʂ	ALL	428	428	0.0018	0.0018	0.0615	0.0615	0.7778
ʂ	ea	120	428	0.0039	0.0018	0.1657	0.0615	0.7778
ʂ	jipa	22	428	0.0018	0.0018	0.0748	0.0615	0.7778
ʂ	lapsyd	66	428	0.0018	0.0018	0.0565	0.0615	0.7778
ʂ	phoible	56	428	0.0008	0.0018	0.0311	0.0615	0.7778
ʂ	ra	52	428	0.0063	0.0018	0.2653	0.0615	0.7778
ʂ	saphon	66	428	0.0037	0.0018	0.093	0.0615	0.7778
ʂ	upsid	46	428	0.0017	0.0018	0.0511	0.0615	0.7778
ʂʰ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.1111
ʂʰ	ea	6	6	0.0002	0.0	0.0083	0.0009	0.1111
ʂʼ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʂʼ	lapsyd	2	4	0.0001	0.0	0.0017	0.0006	0.2222
ʂʼ	upsid	2	4	0.0001	0.0	0.0022	0.0006	0.2222
ʂː	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʂː	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʂ̚	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʂ̚	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ʂ̻	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʂ̻	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʃ	ALL	2568	2568	0.011	0.011	0.369	0.369	0.7778
ʃ	aa	90	2568	0.0063	0.011	0.232	0.369	0.7778
ʃ	ea	358	2568	0.0116	0.011	0.4945	0.369	0.7778
ʃ	jipa	180	2568	0.0147	0.011	0.6122	0.369	0.7778
ʃ	lapsyd	446	2568	0.0122	0.011	0.3818	0.369	0.7778
ʃ	phoible	798	2568	0.012	0.011	0.4438	0.369	0.7778
ʃ	saphon	324	2568	0.0179	0.011	0.4563	0.369	0.7778
ʃ	upsid	372	2568	0.0134	0.011	0.4133	0.369	0.7778
ʃʰ	ALL	8	8	0.0	0.0	0.0011	0.0011	0.3333
ʃʰ	ea	4	8	0.0001	0.0	0.0055	0.0011	0.3333
ʃʰ	jipa	2	8	0.0002	0.0	0.0068	0.0011	0.3333
ʃʰ	phoible	2	8	0.0	0.0	0.0011	0.0011	0.3333
ʃʲ	ALL	34	34	0.0001	0.0001	0.0049	0.0049	0.4444
ʃʲ	ea	22	34	0.0007	0.0001	0.0304	0.0049	0.4444
ʃʲ	lapsyd	2	34	0.0001	0.0001	0.0017	0.0049	0.4444
ʃʲ	phoible	4	34	0.0001	0.0001	0.0022	0.0049	0.4444
ʃʲ	upsid	6	34	0.0002	0.0001	0.0067	0.0049	0.4444
ʃʲʷ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ʃʲʷ	ea	4	4	0.0001	0.0	0.0055	0.0006	0.1111
ʃʲː	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʃʲː	ea	2	4	0.0001	0.0	0.0028	0.0006	0.2222
ʃʲː	jipa	2	4	0.0002	0.0	0.0068	0.0006	0.2222
ʃʷ	ALL	64	64	0.0003	0.0003	0.0092	0.0092	0.5556
ʃʷ	aa	4	64	0.0003	0.0003	0.0103	0.0092	0.5556
ʃʷ	ea	10	64	0.0003	0.0003	0.0138	0.0092	0.5556
ʃʷ	lapsyd	2	64	0.0001	0.0003	0.0017	0.0092	0.5556
ʃʷ	phoible	42	64	0.0006	0.0003	0.0234	0.0092	0.5556
ʃʷ	upsid	6	64	0.0002	0.0003	0.0067	0.0092	0.5556
ʃʷː	ALL	6	6	0.0	0.0	0.0009	0.0009	0.2222
ʃʷː	ea	2	6	0.0001	0.0	0.0028	0.0009	0.2222
ʃʷː	upsid	4	6	0.0001	0.0	0.0044	0.0009	0.2222
ʃʼ	ALL	20	20	0.0001	0.0001	0.0029	0.0029	0.4444
ʃʼ	ea	2	20	0.0001	0.0001	0.0028	0.0029	0.4444
ʃʼ	lapsyd	6	20	0.0002	0.0001	0.0051	0.0029	0.4444
ʃʼ	phoible	4	20	0.0001	0.0001	0.0022	0.0029	0.4444
ʃʼ	upsid	8	20	0.0003	0.0001	0.0089	0.0029	0.4444
ʃʼʲ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.1111
ʃʼʲ	ea	6	6	0.0002	0.0	0.0083	0.0009	0.1111
ʃʼʲʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃʼʲʷ	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʃʼː	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃʼː	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʃˀ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃˀ	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ʃː	ALL	80	80	0.0003	0.0003	0.0115	0.0115	0.5556
ʃː	aa	2	80	0.0001	0.0003	0.0052	0.0115	0.5556
ʃː	ea	16	80	0.0005	0.0003	0.0221	0.0115	0.5556
ʃː	jipa	16	80	0.0013	0.0003	0.0544	0.0115	0.5556
ʃː	phoible	40	80	0.0006	0.0003	0.0222	0.0115	0.5556
ʃː	upsid	6	80	0.0002	0.0003	0.0067	0.0115	0.5556
ʃˑ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃˑ	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ʃˠ	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʃˠ	lapsyd	2	4	0.0001	0.0	0.0017	0.0006	0.2222
ʃˠ	upsid	2	4	0.0001	0.0	0.0022	0.0006	0.2222
ʃˤ	ALL	6	6	0.0	0.0	0.0009	0.0009	0.3333
ʃˤ	jipa	2	6	0.0002	0.0	0.0068	0.0009	0.3333
ʃˤ	lapsyd	2	6	0.0001	0.0	0.0017	0.0009	0.3333
ʃˤ	phoible	2	6	0.0	0.0	0.0011	0.0009	0.3333
ʃ̚	ALL	6	6	0.0	0.0	0.0009	0.0009	0.1111
ʃ̚	phoible	6	6	0.0001	0.0	0.0033	0.0009	0.1111
ʃ̞	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃ̞	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʃ̞ʼ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃ̞ʼ	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʃ̫	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʃ̫	lapsyd	2	2	0.0001	0.0	0.0017	0.0003	0.1111
ʃ̺	ALL	4	4	0.0	0.0	0.0006	0.0006	0.1111
ʃ̺	ea	4	4	0.0001	0.0	0.0055	0.0006	0.1111
ʄ	ALL	126	126	0.0005	0.0005	0.0181	0.0181	0.7778
ʄ	aa	2	126	0.0001	0.0005	0.0052	0.0181	0.7778
ʄ	ea	4	126	0.0001	0.0005	0.0055	0.0181	0.7778
ʄ	jipa	4	126	0.0003	0.0005	0.0136	0.0181	0.7778
ʄ	lapsyd	34	126	0.0009	0.0005	0.0291	0.0181	0.7778
ʄ	phoible	60	126	0.0009	0.0005	0.0334	0.0181	0.7778
ʄ	ra	2	126	0.0002	0.0005	0.0102	0.0181	0.7778
ʄ	upsid	20	126	0.0007	0.0005	0.0222	0.0181	0.7778
ʄ̥	ALL	8	8	0.0	0.0	0.0011	0.0011	0.3333
ʄ̥	aa	4	8	0.0003	0.0	0.0103	0.0011	0.3333
ʄ̥	lapsyd	2	8	0.0001	0.0	0.0017	0.0011	0.3333
ʄ̥	phoible	2	8	0.0	0.0	0.0011	0.0011	0.3333
ʈ	ALL	1096	1096	0.0047	0.0047	0.1575	0.1575	0.8889
ʈ	ea	152	1096	0.0049	0.0047	0.2099	0.1575	0.8889
ʈ	er	444	1096	0.0236	0.0047	0.5678	0.1575	0.8889
ʈ	jipa	26	1096	0.0021	0.0047	0.0884	0.1575	0.8889
ʈ	lapsyd	152	1096	0.0042	0.0047	0.1301	0.1575	0.8889
ʈ	phoible	108	1096	0.0016	0.0047	0.0601	0.1575	0.8889
ʈ	ra	142	1096	0.0173	0.0047	0.7245	0.1575	0.8889
ʈ	saphon	4	1096	0.0002	0.0047	0.0056	0.1575	0.8889
ʈ	upsid	68	1096	0.0024	0.0047	0.0756	0.1575	0.8889
ʈɻ̝̊	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʈɻ̝̊	lapsyd	2	4	0.0001	0.0	0.0017	0.0006	0.2222
ʈɻ̝̊	upsid	2	4	0.0001	0.0	0.0022	0.0006	0.2222
ʈʂ	ALL	232	232	0.001	0.001	0.0333	0.0333	0.7778
ʈʂ	ea	82	232	0.0027	0.001	0.1133	0.0333	0.7778
ʈʂ	jipa	20	232	0.0016	0.001	0.068	0.0333	0.7778
ʈʂ	lapsyd	28	232	0.0008	0.001	0.024	0.0333	0.7778
ʈʂ	phoible	24	232	0.0004	0.001	0.0133	0.0333	0.7778
ʈʂ	ra	2	232	0.0002	0.001	0.0102	0.0333	0.7778
ʈʂ	saphon	44	232	0.0024	0.001	0.062	0.0333	0.7778
ʈʂ	upsid	32	232	0.0011	0.001	0.0356	0.0333	0.7778
ʈʂʰ	ALL	114	114	0.0005	0.0005	0.0164	0.0164	0.7778
ʈʂʰ	ea	62	114	0.002	0.0005	0.0856	0.0164	0.7778
ʈʂʰ	jipa	8	114	0.0007	0.0005	0.0272	0.0164	0.7778
ʈʂʰ	lapsyd	12	114	0.0003	0.0005	0.0103	0.0164	0.7778
ʈʂʰ	phoible	10	114	0.0001	0.0005	0.0056	0.0164	0.7778
ʈʂʰ	ra	2	114	0.0002	0.0005	0.0102	0.0164	0.7778
ʈʂʰ	saphon	2	114	0.0001	0.0005	0.0028	0.0164	0.7778
ʈʂʰ	upsid	18	114	0.0006	0.0005	0.02	0.0164	0.7778
ʈʂʷ	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʈʂʷ	phoible	2	2	0.0	0.0	0.0011	0.0003	0.1111
ʈʂʼ	ALL	30	30	0.0001	0.0001	0.0043	0.0043	0.5556
ʈʂʼ	ea	4	30	0.0001	0.0001	0.0055	0.0043	0.5556
ʈʂʼ	lapsyd	10	30	0.0003	0.0001	0.0086	0.0043	0.5556
ʈʂʼ	phoible	6	30	0.0001	0.0001	0.0033	0.0043	0.5556
ʈʂʼ	saphon	4	30	0.0002	0.0001	0.0056	0.0043	0.5556
ʈʂʼ	upsid	6	30	0.0002	0.0001	0.0067	0.0043	0.5556
ʈʂː	ALL	4	4	0.0	0.0	0.0006	0.0006	0.2222
ʈʂː	jipa	2	4	0.0002	0.0	0.0068	0.0006	0.2222
ʈʂː	phoible	2	4	0.0	0.0	0.0011	0.0006	0.2222
ʈʂ̻	ALL	2	2	0.0	0.0	0.0003	0.0003	0.1111
ʈʂ̻	ea	2	2	0.0001	0.0	0.0028	0.0003	0.1111
ʈʰ	ALL	296	296	0.0013	0.0013	0.0425	0.0425	0.7778
